,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__num_layers,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1435,14.50981273651123,0.38776402114336894,0.005902147293090821,0.0011119415944064927,100,0.005,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.8942307692307693,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.02916490555404441,271
1387,3.116541337966919,0.15551972728300534,0.005311107635498047,0.00025199563039896754,100,0.005,100,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9519230769230769,0.9038461538461539,0.9711538461538461,0.9711538461538461,0.9423076923076923,0.028523840334983317,271
838,19.60728187561035,0.19309569763379664,0.0058953285217285155,0.000671056668342922,60,0.005,500,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 500, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9519230769230769,0.8942307692307693,0.9615384615384616,0.9807692307692307,0.9423076923076923,0.030406515963157462,271
844,4.26502571105957,0.2871776819862914,0.005404758453369141,0.00037449745525979655,60,0.001,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9615384615384616,0.8942307692307693,0.9903846153846154,0.9615384615384616,0.9423076923076923,0.03699112319552182,271
199,15.19230089187622,0.5532417521929136,0.009105396270751954,0.0022500220994776735,20,0.005,200,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9519230769230769,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9423076923076923,0.025073855404625558,271
847,4.460778141021729,0.3495394599090292,0.005503797531127929,0.0007761924825379706,60,0.001,100,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9615384615384616,0.8942307692307693,0.9711538461538461,0.9711538461538461,0.9423076923076923,0.03217923178977213,271
1411,8.726239538192749,0.3069383278524864,0.0072021484375,0.002398611116904391,100,0.005,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9519230769230769,0.8942307692307693,0.9807692307692307,0.9615384615384616,0.9423076923076923,0.030406515963157462,271
163,34.4364960193634,0.5098209023495481,0.008820629119873047,0.0020469800942517244,20,0.01,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9615384615384616,0.8942307692307693,0.9615384615384616,0.9519230769230769,0.9423076923076923,0.025073855404625558,271
1423,11.641884565353394,0.44533397873073777,0.0054038047790527345,0.0004895664461930084,100,0.005,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9711538461538461,0.8942307692307693,0.9615384615384616,0.9519230769230769,0.9423076923076923,0.027196414661021042,271
1363,11.429801750183106,0.32566388325839857,0.005400371551513672,0.0004907001987224488,100,0.01,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9615384615384616,0.9423076923076923,0.027196414661021042,271
1060,11.751124143600464,0.09657969558193305,0.005201101303100586,0.00039971143210807027,80,0.01,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9519230769230769,0.9038461538461539,0.9711538461538461,0.9807692307692307,0.9423076923076923,0.03274881993447383,271
1042,7.096179819107055,0.07991788490071461,0.006100320816040039,0.0010138227305202716,80,0.01,200,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9615384615384616,0.8942307692307693,0.9711538461538461,0.9711538461538461,0.9423076923076923,0.03217923178977213,271
127,8.830379533767701,0.24829538108355403,0.010024452209472656,0.0028021256978133934,20,0.01,100,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9519230769230769,0.9038461538461539,0.9711538461538461,0.9615384615384616,0.9423076923076923,0.025073855404625558,271
111,40.07424621582031,1.7339124618037052,0.00762028694152832,0.0010275070201367273,20,0.05,500,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9038461538461539,0.9519230769230769,0.8942307692307693,0.9903846153846154,0.9711538461538461,0.9423076923076923,0.03748767055695755,271
268,30.447324132919313,4.91392029709798,0.008521318435668945,0.00278532067228545,20,0.001,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9134615384615384,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9423076923076923,0.030406515963157483,271
103,28.978323554992677,0.22635466238704627,0.007401037216186524,0.0004915044985798307,20,0.05,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9326923076923077,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9423076923076923,0.029164905554044402,271
265,27.599434280395506,3.4314998156483343,0.012431716918945313,0.01010724271101913,20,0.001,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9326923076923077,0.9134615384615384,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.018243909577894513,271
19,14.971017599105835,0.24703513241392722,0.00770263671875,0.0006032799941564704,20,0.1,200,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9423076923076923,0.9038461538461539,0.9615384615384616,0.9903846153846154,0.9423076923076923,0.03159937831760575,271
784,3.5194756031036376,0.1879393503845336,0.005303621292114258,0.0004010636774251881,60,0.005,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9423076923076923,0.027868032204210465,271
36,23.812415456771852,1.605595767944567,0.008929157257080078,0.00356734439216683,20,0.1,400,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 20, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9423076923076923,0.9326923076923077,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9423076923076923,0.02355278598829979,271
271,32.42719345092773,4.0386234484985195,0.008936786651611328,0.0010261783876040138,20,0.001,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.8942307692307693,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.02916490555404441,271
16,13.220883464813232,0.33083940740055984,0.006999683380126953,0.0006326364356321708,20,0.1,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.1, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9326923076923077,0.9134615384615384,0.9615384615384616,0.9807692307692307,0.9423076923076923,0.025073855404625558,271
277,33.95455870628357,2.5594980134144256,0.008518028259277343,0.001547255619734857,20,0.001,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9423076923076923,0.9326923076923077,0.8942307692307693,0.9615384615384616,0.9807692307692307,0.9423076923076923,0.029164905554044402,271
940,11.623673820495606,0.17370558740500439,0.005201101303100586,0.0003993665065932698,80,0.1,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9326923076923077,0.8942307692307693,0.9519230769230769,0.9711538461538461,0.9423076923076922,0.027196414661021042,316
391,16.49207329750061,0.3511618205206217,0.0065135002136230465,0.001228009942003263,40,0.05,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9423076923076923,0.8942307692307693,0.9711538461538461,0.9615384615384616,0.9403846153846154,0.026785362071507907,317
568,15.592494487762451,1.1999520537553152,0.007200908660888672,0.001938268039514237,40,0.001,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9326923076923077,0.9038461538461539,0.9615384615384616,0.9807692307692307,0.9403846153846154,0.027467032417472483,317
97,22.191706085205077,0.20317101653815342,0.006398963928222656,0.0004902326948095663,20,0.05,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9230769230769231,0.8846153846153846,0.9615384615384616,1.0,0.9403846153846154,0.03865336777354189,317
1015,15.761276483535767,0.13977107679412498,0.005202674865722656,0.00039905335157099954,80,0.05,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.9038461538461539,0.9615384615384616,0.9423076923076923,0.9403846153846154,0.024627400913203257,317
208,19.86249370574951,0.4674171484159601,0.00690312385559082,0.00019595839851619437,20,0.005,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9711538461538461,0.9038461538461539,0.9519230769230769,0.9711538461538461,0.9403846153846154,0.03064880278944081,317
211,22.39334993362427,0.6242993816103042,0.007200288772583008,0.00039969602750042745,20,0.005,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.8942307692307693,0.9519230769230769,0.8942307692307693,0.9903846153846154,0.9711538461538461,0.9403846153846154,0.0395985774653346,317
730,4.697428512573242,0.05387429504263417,0.008321762084960938,0.0019435804362696574,60,0.01,100,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9615384615384616,0.8942307692307693,0.9903846153846154,0.9519230769230769,0.9403846153846154,0.03618247638889765,317
1165,10.588535070419312,1.0347625410991077,0.004903173446655274,0.0006627970564809297,80,0.001,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9519230769230769,0.9038461538461539,0.9903846153846154,0.9519230769230769,0.9403846153846154,0.032973900383619706,317
865,11.388957214355468,1.5796058405264617,0.006102848052978516,0.0025349480577760986,60,0.001,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9615384615384616,0.9403846153846154,0.028781979898261083,317
925,7.963341569900512,0.16053621039914898,0.004599618911743164,0.00049069973535646,80,0.1,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9615384615384616,0.9423076923076923,0.8557692307692307,0.9807692307692307,0.9615384615384616,0.9403846153846154,0.04402124285484462,317
1474,9.83790283203125,0.29703435341595386,0.005399513244628906,0.0004900437031423811,100,0.001,300,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.8942307692307693,0.9615384615384616,0.8942307692307693,0.9903846153846154,0.9615384615384616,0.9403846153846154,0.03912882682572269,317
1459,6.794943523406983,0.516922895067499,0.005601263046264649,0.0004905442096441624,100,0.001,200,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.001, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9519230769230769,0.8942307692307693,0.9711538461538461,0.9615384615384616,0.9403846153846154,0.02813219007370727,317
877,15.899299907684327,3.6253889915072532,0.0051038265228271484,0.0002051753883348692,60,0.001,400,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9423076923076923,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9403846153846154,0.021414478318577013,317
148,23.053405666351317,0.24519744497603665,0.0077173709869384766,0.0014385028546075186,20,0.01,300,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.875,0.9615384615384616,0.9038461538461539,0.9903846153846154,0.9711538461538461,0.9403846153846154,0.04359916941828706,317
523,21.992638206481935,0.5322102827775405,0.006216907501220703,0.00040299411085976066,40,0.005,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 40, 'lr': 0.005, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.8846153846153846,0.9519230769230769,0.9134615384615384,0.9807692307692307,0.9711538461538461,0.9403846153846154,0.036182476388897655,317
652,18.917378902435303,0.42625277702031733,0.005513477325439453,0.000634083996561173,60,0.1,500,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.875,0.9519230769230769,0.9134615384615384,0.9615384615384616,1.0,0.9403846153846154,0.042742520713255516,317
892,18.930523920059205,2.5951120013017155,0.005598878860473633,0.001356373606847319,60,0.001,500,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.001, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9230769230769231,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9403846153846154,0.030039421830410185,317
124,7.637626504898071,0.2500412240886397,0.00822434425354004,0.0027165561243395154,20,0.01,100,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9403846153846154,0.03003942183041021,317
351,25.417771816253662,1.7954243884096008,0.006316471099853516,0.001128031477915761,40,0.1,500,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9038461538461539,0.9326923076923077,0.9038461538461539,0.9807692307692307,0.9807692307692307,0.9403846153846154,0.03461538461538459,317
115,42.73403806686402,0.617517663854773,0.010028314590454102,0.0021524558956379533,20,0.05,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.9038461538461539,0.9519230769230769,0.9519230769230769,0.9403846153846154,0.023864757011520858,317
679,8.315689754486083,0.16534278810232653,0.007022237777709961,0.002420181510313293,60,0.05,200,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9423076923076923,0.8942307692307693,0.9711538461538461,0.9903846153846154,0.9403846153846154,0.03719053770348791,317
1450,4.202904987335205,0.3820753258492649,0.008704853057861329,0.002861316401214055,100,0.001,100,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.001, 'max_epochs': 100, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.8942307692307693,0.9519230769230769,0.9038461538461539,0.9903846153846154,0.9615384615384616,0.9403846153846154,0.03618247638889765,317
1465,9.85544662475586,0.8989314966944822,0.004800653457641602,0.000400234301973585,100,0.001,300,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.001, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9326923076923077,0.9038461538461539,0.9903846153846154,0.9711538461538461,0.9403846153846154,0.03514551323557128,317
87,24.61689429283142,2.0062242699900086,0.007206249237060547,0.000252837587280003,20,0.05,300,2,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 20, 'lr': 0.05, 'max_epochs': 300, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9038461538461539,0.9711538461538461,0.8846153846153846,0.9807692307692307,0.9615384615384616,0.9403846153846154,0.038653367773541884,317
703,18.12843608856201,0.4915126212595514,0.007012033462524414,0.0023086972919769046,60,0.05,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9711538461538461,0.875,0.9711538461538461,0.9615384615384616,0.9403846153846154,0.03719053770348791,317
348,20.332673692703246,1.8800752851721152,0.006720113754272461,0.0029840047739755943,40,0.1,500,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9134615384615384,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9615384615384616,0.9403846153846154,0.028781979898261083,317
775,17.9715106010437,0.5607333193879536,0.005200338363647461,0.0004005674059691319,60,0.01,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9423076923076923,0.9038461538461539,0.9807692307692307,0.9711538461538461,0.9403846153846154,0.032408268358370594,317
1075,16.021984767913818,0.3350365549960237,0.005197477340698242,0.0004033808836704846,80,0.01,500,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 500, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9711538461538461,0.8942307692307693,0.9903846153846154,0.9423076923076923,0.9403846153846154,0.03719053770348791,317
253,15.787063694000244,2.05551991804759,0.0070002079010009766,0.0010951057581237518,20,0.001,200,1,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 200, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9423076923076923,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9403846153846154,0.024627400913203257,317
1030,3.76911997795105,0.15333369124596963,0.005501794815063477,0.00044719176780356204,80,0.01,100,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.01, 'max_epochs': 100, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9519230769230769,0.8846153846153846,0.9903846153846154,0.9615384615384616,0.9403846153846154,0.03719053770348794,317
324,13.899365329742432,0.3951008682752959,0.005508804321289062,0.0005530359457640194,40,0.1,300,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 40, 'lr': 0.1, 'max_epochs': 300, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9038461538461539,0.9711538461538461,0.875,0.9807692307692307,0.9711538461538461,0.9403846153846154,0.04274252071325551,317
280,39.66394052505493,5.903124104426372,0.010230445861816406,0.0022300435352577857,20,0.001,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9326923076923077,0.9038461538461539,0.9615384615384616,0.9711538461538461,0.9403846153846154,0.02386475701152088,317
1342,6.302903318405152,0.2862522011082386,0.00550236701965332,0.00044708595237943796,100,0.01,200,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9326923076923077,0.8942307692307693,0.9903846153846154,0.9711538461538461,0.9403846153846154,0.03566776344421425,317
760,14.777032518386841,0.3462033358726832,0.005103874206542969,0.000666638682359503,60,0.01,400,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.01, 'max_epochs': 400, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.8942307692307693,0.9230769230769231,0.9134615384615384,0.9903846153846154,0.9807692307692307,0.9403846153846154,0.03817198700246,317
811,11.025268650054931,0.40487872451047185,0.005202960968017578,0.0007449034400718542,60,0.005,300,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.005, 'max_epochs': 300, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9038461538461539,0.9615384615384616,0.9038461538461539,0.9711538461538461,0.9615384615384616,0.9403846153846154,0.030039421830410206,317
283,43.88868184089661,4.297385006373138,0.007617521286010742,0.0010254025525118877,20,0.001,400,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.001, 'max_epochs': 400, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9615384615384616,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9403846153846154,0.026085884550481817,317
1099,6.872706127166748,0.26967265271755236,0.005199575424194336,0.0004007104853625262,80,0.005,200,3,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 3, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9423076923076923,0.9038461538461539,0.9711538461538461,0.9615384615384616,0.9384615384615385,0.026227272494203573,353
1102,7.207758569717408,0.18377367478259074,0.006000900268554687,0.0010955844894205246,80,0.005,200,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 80, 'lr': 0.005, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9230769230769231,0.8942307692307693,0.9903846153846154,0.9711538461538461,0.9384615384615385,0.036284542815602325,353
1282,6.304655933380127,0.14502399668050667,0.005703926086425781,0.0006065404827381916,100,0.05,200,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 100, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9230769230769231,0.9230769230769231,0.8942307692307693,0.9807692307692307,0.9711538461538461,0.9384615384615385,0.032522181779399514,353
676,7.63551926612854,0.081732276131053,0.007221364974975586,0.0030535254075667734,60,0.05,200,2,<class 'torch.optim.adam.Adam'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 200, 'module__num_layers': 2, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9326923076923077,0.9326923076923077,0.9038461538461539,0.9807692307692307,0.9423076923076923,0.9384615384615385,0.02477711293600984,353
408,24.477722215652467,1.8746178800308206,0.007421302795410156,0.003080466878563145,40,0.05,500,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 500, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.8942307692307693,0.9711538461538461,0.8846153846153846,0.9711538461538461,0.9711538461538461,0.9384615384615385,0.04015502503427135,353
696,24.31783256530762,2.1412879510977216,0.010918474197387696,0.006074386456615635,60,0.05,400,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 60, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9134615384615384,0.9711538461538461,0.875,0.9711538461538461,0.9615384615384616,0.9384615384615385,0.03826874758102385,353
142,19.37480993270874,0.3109959800728534,0.009921073913574219,0.0027194542272014825,20,0.01,200,4,<class 'torch.optim.adam.Adam'>,"{'batch_size': 20, 'lr': 0.01, 'max_epochs': 200, 'module__num_layers': 4, 'optimizer': <class 'torch.optim.adam.Adam'>}",0.9134615384615384,0.9615384615384616,0.875,0.9807692307692307,0.9615384615384616,0.9384615384615385,0.038748926306942086,353
396,20.265865516662597,1.748083894612151,0.006017446517944336,0.0015305159340119007,40,0.05,400,1,<class 'torch.optim.sgd.SGD'>,"{'batch_size': 40, 'lr': 0.05, 'max_epochs': 400, 'module__num_layers': 1, 'optimizer': <class 'torch.optim.sgd.SGD'>}",0.9038461538461539,0.9711538461538461,0.8846153846153846,0.9711538461538461,0.9615384615384616,0.9384615384615385,0.03679062782636345,353
